α,β,π_bar,iterations_until_convergence,is_converged
0.1325,0.56,0.2285300647427764,200000,"Bool[0, 0]"
0.2325,0.18,0.2698813530217705,200000,"Bool[0, 0]"
0.0125,1.82,0.2623636412781239,200000,"Bool[0, 0]"
0.09,1.82,0.3138861092237984,200000,"Bool[0, 0]"
0.21,1.18,0.27895299581344696,200000,"Bool[0, 0]"
0.0825,1.32,0.2776468610980898,200000,"Bool[0, 0]"
0.1325,0.38,0.2417023760020661,200000,"Bool[0, 0]"
0.09,1.9,0.27475641421572694,200000,"Bool[0, 0]"
0.2475,0.9,0.30076824154250553,200000,"Bool[0, 0]"
0.09,0.4,0.3021314381932192,200000,"Bool[0, 0]"
0.1075,0.58,0.30393304534513366,200000,"Bool[0, 0]"
0.06,0.12,0.2719722594230709,200000,"Bool[0, 0]"
0.0125,0.76,0.24359516877472662,200000,"Bool[0, 0]"
0.0675,0.04,0.29025163968848156,200000,"Bool[0, 0]"
0.115,0.46,0.26376916130431444,200000,"Bool[0, 0]"
0.045,0.96,0.2979576395148882,200000,"Bool[0, 0]"
0.135,1.32,0.25261974200736137,200000,"Bool[0, 0]"
0.11,0.1,0.2744014276532293,200000,"Bool[0, 0]"
0.22,0.72,0.2340214854609243,200000,"Bool[0, 0]"
0.0975,1.48,0.2854788378850355,200000,"Bool[0, 0]"
0.0675,1.88,0.2959206118552462,200000,"Bool[0, 0]"
0.18,1.7,0.26081421913128905,200000,"Bool[0, 0]"
0.14,0.02,0.26672610647695805,200000,"Bool[0, 0]"
0.0825,1.66,0.26518855887321235,200000,"Bool[0, 0]"
0.2275,2.0,0.27444383484121593,200000,"Bool[0, 0]"
0.1125,0.2,0.24876609134973304,200000,"Bool[0, 0]"
0.1775,1.6,0.30855847644472717,200000,"Bool[0, 0]"
0.1375,1.08,0.24449120883495987,200000,"Bool[0, 0]"
0.1275,1.52,0.3083370447086018,200000,"Bool[0, 0]"
0.0925,1.52,0.3018140101686773,200000,"Bool[0, 0]"
0.155,1.98,0.3283929892736499,200000,"Bool[0, 0]"
0.175,1.58,0.2700563852904536,200000,"Bool[0, 0]"
0.0025,1.9,0.25484882120512276,200000,"Bool[0, 0]"
0.0125,0.48,0.253150240742247,200000,"Bool[0, 0]"
0.2375,0.58,0.30980395790022375,200000,"Bool[0, 0]"
0.25,1.38,0.2512771628596032,200000,"Bool[0, 0]"
0.21,0.64,0.28135652599633826,200000,"Bool[0, 0]"
0.0925,0.64,0.2285300647427764,200000,"Bool[0, 0]"
0.075,1.1,0.28052279363331056,200000,"Bool[0, 0]"
0.1075,0.94,0.2379759193075054,200000,"Bool[0, 0]"
0.015,1.3,0.2598933907033284,200000,"Bool[0, 0]"
0.0625,0.54,0.2714920093583946,200000,"Bool[0, 0]"
0.02,0.28,0.26813016066327555,200000,"Bool[0, 0]"
0.0125,1.54,0.24573915349005593,200000,"Bool[0, 0]"
0.12,1.98,0.3039013547241514,200000,"Bool[0, 0]"
0.1225,1.4,0.25588122887835424,200000,"Bool[0, 0]"
0.1175,1.16,0.27781270228311467,200000,"Bool[0, 0]"
0.0875,0.68,0.2966025929460519,200000,"Bool[0, 0]"
0.03,0.9,0.24901813973851186,200000,"Bool[0, 0]"
0.2375,0.22,0.25098028027848895,200000,"Bool[0, 0]"
0.17,0.54,0.2470965855759628,200000,"Bool[0, 0]"
0.0275,0.24,0.2539152726522881,200000,"Bool[0, 0]"
0.2125,0.66,0.23485956256686447,200000,"Bool[0, 0]"
0.215,1.7,0.2776471077878533,200000,"Bool[0, 0]"
0.0525,0.22,0.2884494264308499,200000,"Bool[0, 0]"
0.115,0.78,0.26457241564079115,200000,"Bool[0, 0]"
0.235,0.02,0.2754603498862235,200000,"Bool[0, 0]"
0.225,1.56,0.22963766433049496,200000,"Bool[0, 0]"
0.25,0.86,0.2516675302923784,200000,"Bool[0, 0]"
0.0825,0.28,0.2370570821010023,200000,"Bool[0, 0]"
0.205,1.14,0.2635665752421659,200000,"Bool[0, 0]"
0.2225,0.02,0.30405985162249954,200000,"Bool[0, 0]"
0.0675,0.16,0.29205602251651763,200000,"Bool[0, 0]"
0.1375,0.66,0.26632821975447657,200000,"Bool[0, 0]"
0.225,1.4,0.3340406196843304,200000,"Bool[0, 0]"
0.15,0.72,0.3010289279442508,200000,"Bool[0, 0]"
0.2375,1.58,0.2583211633172534,200000,"Bool[0, 0]"
0.2175,0.24,0.25863618570680835,200000,"Bool[0, 0]"
0.0375,0.82,0.27603550460298304,200000,"Bool[0, 0]"
0.0425,0.62,0.2652237583414403,200000,"Bool[0, 0]"
0.215,1.24,0.27061324556499056,200000,"Bool[0, 0]"
0.22,1.74,0.25857203443894994,200000,"Bool[0, 0]"
0.095,0.62,0.2491417770431561,200000,"Bool[0, 0]"
0.13,1.18,0.2785148738426879,200000,"Bool[0, 0]"
0.2175,0.38,0.2574664715909934,200000,"Bool[0, 0]"
0.04,0.74,0.25380615332034784,200000,"Bool[0, 0]"
0.1,0.9,0.25767155247851625,200000,"Bool[0, 0]"
0.1475,0.88,0.2621021650659956,200000,"Bool[0, 0]"
0.1675,0.96,0.2780814204613865,200000,"Bool[0, 0]"
0.2225,0.44,0.2647739468032011,200000,"Bool[0, 0]"
0.2175,1.78,0.27115532618586646,200000,"Bool[0, 0]"
0.085,0.18,0.24173929534243094,200000,"Bool[0, 0]"
0.0625,0.76,0.2811168659629619,200000,"Bool[0, 0]"
0.105,0.12,0.2624803751005941,200000,"Bool[0, 0]"
0.125,1.76,0.26992835464868004,200000,"Bool[0, 0]"
0.035,1.1,0.2734475869221237,200000,"Bool[0, 0]"
0.195,0.64,0.28581930053061744,200000,"Bool[0, 0]"
0.18,0.22,0.251334142697179,200000,"Bool[0, 0]"
0.14,1.52,0.2646289624853799,200000,"Bool[0, 0]"
0.085,1.1,0.2857562868956788,200000,"Bool[0, 0]"
0.0075,0.86,0.24847022996868304,200000,"Bool[0, 0]"
0.24,0.4,0.2506217616662067,200000,"Bool[0, 0]"
0.23,1.42,0.2879664997587128,200000,"Bool[0, 0]"
0.24,0.7,0.2506217616662067,200000,"Bool[0, 0]"
0.1375,1.54,0.2168504318326857,200000,"Bool[0, 0]"
0.2075,1.12,0.23983444704829807,200000,"Bool[0, 0]"
0.0125,0.74,0.2684807563024353,200000,"Bool[0, 0]"
0.025,0.54,0.2865700837861383,200000,"Bool[0, 0]"
0.2375,0.32,0.2680180502666786,200000,"Bool[0, 0]"
0.05,0.2,0.2694656664678729,200000,"Bool[0, 0]"
0.115,1.84,0.27193591704266845,200000,"Bool[0, 0]"
0.2175,0.56,0.2491968160190217,200000,"Bool[0, 0]"
0.215,1.08,0.2749119892948052,200000,"Bool[0, 0]"
0.105,1.44,0.24755139276217994,200000,"Bool[0, 0]"
0.0975,0.58,0.298669145192345,200000,"Bool[0, 0]"
0.215,0.04,0.2607072979276187,200000,"Bool[0, 0]"
0.1575,1.98,0.22549605191479513,200000,"Bool[0, 0]"
0.1675,1.12,0.26304867965559503,200000,"Bool[0, 0]"
0.2,0.56,0.22064766562053378,200000,"Bool[0, 0]"
0.165,0.78,0.28481810681332453,200000,"Bool[0, 0]"
0.18,0.78,0.30206034682401506,200000,"Bool[0, 0]"
0.0775,0.36,0.27341781317342406,200000,"Bool[0, 0]"
0.0475,0.98,0.28671697169144894,200000,"Bool[0, 0]"
0.2,1.52,0.30875566675337734,200000,"Bool[0, 0]"
0.0025,0.74,0.2586672111745776,200000,"Bool[0, 0]"
0.0075,0.84,0.2743699039705165,200000,"Bool[0, 0]"
0.015,0.74,0.27693014205259897,200000,"Bool[0, 0]"
0.23,1.44,0.22464737404172302,200000,"Bool[0, 0]"
0.1975,1.52,0.25544235839842827,200000,"Bool[0, 0]"
0.2375,0.88,0.2794201121223058,200000,"Bool[0, 0]"
0.05,1.08,0.2797841442067938,200000,"Bool[0, 0]"
0.2125,1.64,0.3000059414217089,200000,"Bool[0, 0]"
0.12,0.8,0.2956633557781151,200000,"Bool[0, 0]"
0.0975,0.42,0.27212716394133885,200000,"Bool[0, 0]"
0.2,0.24,0.26583965708610774,200000,"Bool[0, 0]"
0.035,1.0,0.23211069371737864,200000,"Bool[0, 0]"
0.1375,1.04,0.25059000404169873,200000,"Bool[0, 0]"
0.0975,1.66,0.2807758036773164,200000,"Bool[0, 0]"
0.1975,1.48,0.26813016066327555,200000,"Bool[0, 0]"
0.225,1.3,0.27596243568418555,200000,"Bool[0, 0]"
0.19,1.56,0.2622289373916154,200000,"Bool[0, 0]"
0.0475,1.9,0.2538724697005173,200000,"Bool[0, 0]"
0.1125,1.06,0.25857203443894994,200000,"Bool[0, 0]"
0.165,1.1,0.22828502418930732,200000,"Bool[0, 0]"
0.16,1.6,0.25253292960524054,200000,"Bool[0, 0]"
0.0775,0.86,0.2577068794914621,200000,"Bool[0, 0]"
0.14,0.88,0.25171599099247377,200000,"Bool[0, 0]"
0.1,1.42,0.2886178447732107,200000,"Bool[0, 0]"
0.1525,1.02,0.27921198533406366,200000,"Bool[0, 0]"
0.2325,1.4,0.2285300647427764,200000,"Bool[0, 0]"
0.1575,0.56,0.2596600476296542,200000,"Bool[0, 0]"
0.0725,1.32,0.27217108026927805,200000,"Bool[0, 0]"
0.15,1.78,0.30782958736575816,200000,"Bool[0, 0]"
0.23,1.18,0.30833057484759085,200000,"Bool[0, 0]"
0.215,0.24,0.2630698714344091,200000,"Bool[0, 0]"
0.01,0.68,0.26089249794142955,200000,"Bool[0, 0]"
0.175,1.62,0.2507196724527242,200000,"Bool[0, 0]"
0.005,0.16,0.2859570497842951,200000,"Bool[0, 0]"
0.2,1.16,0.3228194724495584,200000,"Bool[0, 0]"
0.1025,0.04,0.2553182037999798,200000,"Bool[0, 0]"
0.195,1.26,0.28053123876202646,200000,"Bool[0, 0]"
0.205,1.62,0.24373781244738624,200000,"Bool[0, 0]"
0.115,0.7,0.2890872993982931,200000,"Bool[0, 0]"
0.07,1.48,0.2513282250628739,200000,"Bool[0, 0]"
0.2025,1.9,0.28452618858244133,200000,"Bool[0, 0]"
0.2425,1.44,0.28893338678529584,200000,"Bool[0, 0]"
0.2125,1.66,0.2975687742527615,200000,"Bool[0, 0]"
0.135,0.48,0.24058674178236703,200000,"Bool[0, 0]"
0.11,0.88,0.2781427411384197,200000,"Bool[0, 0]"
0.145,0.86,0.23887309783053073,200000,"Bool[0, 0]"
0.11,0.82,0.2597845942774425,200000,"Bool[0, 0]"
0.13,1.44,0.23238931199206897,200000,"Bool[0, 0]"
0.2475,0.3,0.25211972905318814,200000,"Bool[0, 0]"
0.0975,1.38,0.25444701240055695,200000,"Bool[0, 0]"
0.1375,0.36,0.26580726927045495,200000,"Bool[0, 0]"
0.2025,1.64,0.28444685669726044,200000,"Bool[0, 0]"
0.23,0.36,0.29424936973982924,200000,"Bool[0, 0]"
0.1875,1.36,0.25735345694883993,200000,"Bool[0, 0]"
0.1825,0.6,0.24364780661237956,200000,"Bool[0, 0]"
0.0975,0.28,0.25840784146138895,200000,"Bool[0, 0]"
0.1875,1.78,0.28991885570980463,200000,"Bool[0, 0]"
0.23,1.86,0.33745997841329667,200000,"Bool[0, 0]"
0.24,0.28,0.25059000404169873,200000,"Bool[0, 0]"
0.245,0.32,0.26901649863666827,200000,"Bool[0, 0]"
0.25,0.72,0.2953407119705925,200000,"Bool[0, 0]"
0.1375,1.52,0.2370951850070857,200000,"Bool[0, 0]"
0.0875,1.02,0.2617418289429992,200000,"Bool[0, 0]"
0.175,1.6,0.33131792562325646,200000,"Bool[0, 0]"
0.13,0.16,0.27824427896565024,200000,"Bool[0, 0]"
0.165,1.06,0.26274443287910254,200000,"Bool[0, 0]"
0.005,1.44,0.23460657918622072,200000,"Bool[0, 0]"
0.1425,2.0,0.3144827411873211,200000,"Bool[0, 0]"
0.1175,0.94,0.3038835747857941,200000,"Bool[0, 0]"
0.04,1.2,0.24194438395958934,200000,"Bool[0, 0]"
0.16,1.76,0.29573345457033795,200000,"Bool[0, 0]"
0.1475,0.48,0.2616815369787524,200000,"Bool[0, 0]"
0.16,1.72,0.2732473774473674,200000,"Bool[0, 0]"
0.1975,1.72,0.3292062531491561,200000,"Bool[0, 0]"
0.03,0.96,0.253622641676372,200000,"Bool[0, 0]"
0.185,0.24,0.2881421468438182,200000,"Bool[0, 0]"
0.155,1.16,0.30270017005966776,200000,"Bool[0, 0]"
0.025,1.76,0.2782782446321607,200000,"Bool[0, 0]"
0.09,0.52,0.23887309783053073,200000,"Bool[0, 0]"
0.1475,1.62,0.3112237176082147,200000,"Bool[0, 0]"
0.0575,1.52,0.3112237176082147,200000,"Bool[0, 0]"
0.2375,1.56,0.26457241564079115,200000,"Bool[0, 0]"
0.0475,1.7,0.24305699235716255,200000,"Bool[0, 0]"
0.2425,1.24,0.26381962288226657,200000,"Bool[0, 0]"
0.1075,1.86,0.30855847644472717,200000,"Bool[0, 0]"
0.2425,0.82,0.24056306496777077,200000,"Bool[0, 0]"
0.2325,1.88,0.3278623332977061,200000,"Bool[0, 0]"
0.015,1.08,0.2633612884800168,200000,"Bool[0, 0]"
0.04,0.98,0.25857203443894994,200000,"Bool[0, 0]"
0.0825,0.62,0.3015244264204604,200000,"Bool[0, 0]"
0.05,1.3,0.25719470666845706,200000,"Bool[0, 0]"
0.055,0.2,0.27680690095472266,200000,"Bool[0, 0]"
0.1525,0.18,0.25672885568202164,200000,"Bool[0, 0]"
0.185,1.34,0.2716203754560008,200000,"Bool[0, 0]"
0.0125,1.14,0.2820510818000639,200000,"Bool[0, 0]"
0.2125,1.1,0.27043279575838225,200000,"Bool[0, 0]"
0.2025,0.84,0.3027027332055354,200000,"Bool[0, 0]"
0.065,1.32,0.25059000404169873,200000,"Bool[0, 0]"
0.1475,1.52,0.3024329395880444,200000,"Bool[0, 0]"
0.1525,0.54,0.2512771628596032,200000,"Bool[0, 0]"
0.235,1.2,0.23622164845300536,200000,"Bool[0, 0]"
0.1625,1.92,0.30405675019785505,200000,"Bool[0, 0]"
0.0575,0.42,0.2743699039705165,200000,"Bool[0, 0]"
0.2025,0.3,0.23759038277035277,200000,"Bool[0, 0]"
0.085,1.48,0.2577483739680745,200000,"Bool[0, 0]"
0.1825,1.86,0.27921198533406366,200000,"Bool[0, 0]"
0.1325,1.38,0.2734694220100829,200000,"Bool[0, 0]"
0.2025,0.7,0.3255253517550158,200000,"Bool[0, 0]"
0.0125,0.1,0.2989947836716754,200000,"Bool[0, 0]"
0.13,0.3,0.28709639014044186,200000,"Bool[0, 0]"
0.2025,0.46,0.23238931199206897,200000,"Bool[0, 0]"
0.075,1.86,0.29760930718094203,200000,"Bool[0, 0]"
0.0225,0.04,0.28179046763867366,200000,"Bool[0, 0]"
0.0125,1.66,0.2770752606563627,200000,"Bool[0, 0]"
0.05,1.2,0.2396679045758639,200000,"Bool[0, 0]"
0.195,1.48,0.31351284084982534,200000,"Bool[0, 0]"
0.1725,0.92,0.2586672111745776,200000,"Bool[0, 0]"
0.045,0.5,0.2596600476296542,200000,"Bool[0, 0]"
0.16,1.74,0.2877054907886185,200000,"Bool[0, 0]"
0.045,0.34,0.24271206041129723,200000,"Bool[0, 0]"
0.2375,1.42,0.2773673688287096,200000,"Bool[0, 0]"
0.21,0.08,0.2728767278818771,200000,"Bool[0, 0]"
0.1675,0.04,0.24696533301880674,200000,"Bool[0, 0]"
0.1925,0.58,0.27268763181532574,200000,"Bool[0, 0]"
0.1625,1.16,0.29082455804505214,200000,"Bool[0, 0]"
0.01,1.52,0.23100031531757192,200000,"Bool[0, 0]"
0.12,1.8,0.305858145442079,200000,"Bool[0, 0]"
0.155,1.94,0.31464739319866936,200000,"Bool[0, 0]"
0.0625,1.04,0.2561017838641544,200000,"Bool[0, 0]"
0.1475,1.18,0.2606872453784188,200000,"Bool[0, 0]"
0.0875,0.3,0.2616815369787524,200000,"Bool[0, 0]"
0.0275,0.28,0.2583211633172534,200000,"Bool[0, 0]"
0.0125,1.04,0.2623636412781239,200000,"Bool[0, 0]"
0.1425,1.84,0.2914135184856338,200000,"Bool[0, 0]"
0.075,0.98,0.26761791261915074,200000,"Bool[0, 0]"
0.135,1.62,0.3199396258079438,200000,"Bool[0, 0]"
0.1025,1.36,0.3046020060948445,200000,"Bool[0, 0]"
0.22,1.82,0.257833488281355,200000,"Bool[0, 0]"
0.23,1.8,0.30466462660326693,200000,"Bool[0, 0]"
0.25,0.52,0.28967107807100784,200000,"Bool[0, 0]"
0.0275,1.52,0.2408543158888504,200000,"Bool[0, 0]"
0.05,0.88,0.2671370145594776,200000,"Bool[0, 0]"
0.2,1.26,0.23908164050197728,200000,"Bool[0, 0]"
0.1025,0.38,0.28114988375622796,200000,"Bool[0, 0]"
0.1575,1.9,0.3071587379235269,200000,"Bool[0, 0]"
0.0125,0.82,0.2880417672953757,200000,"Bool[0, 0]"
0.15,0.5,0.26251104108919904,200000,"Bool[0, 0]"
0.075,0.2,0.2624032801683714,200000,"Bool[0, 0]"
0.205,1.96,0.28190095038782986,200000,"Bool[0, 0]"
0.0525,0.32,0.29174178696874786,200000,"Bool[0, 0]"
0.075,0.06,0.2799368007287527,200000,"Bool[0, 0]"
0.2475,0.98,0.2720098479133678,200000,"Bool[0, 0]"
0.065,0.78,0.2846183110612638,200000,"Bool[0, 0]"
0.17,1.88,0.24837930063614075,200000,"Bool[0, 0]"
0.2,1.3,0.2440173832325774,200000,"Bool[0, 0]"
0.1425,1.06,0.230667111090205,200000,"Bool[0, 0]"
0.12,1.6,0.3251270869014805,200000,"Bool[0, 0]"
0.2025,1.0,0.28062732677081703,200000,"Bool[0, 0]"
0.2175,0.44,0.2849166039228481,200000,"Bool[0, 0]"
0.07,0.58,0.24671676205017132,200000,"Bool[0, 0]"
0.0025,0.62,0.26113746174937313,200000,"Bool[0, 0]"
0.1725,1.24,0.3178289930711567,200000,"Bool[0, 0]"
0.085,1.36,0.3018659801765324,200000,"Bool[0, 0]"
0.0075,0.44,0.2859708768969537,200000,"Bool[0, 0]"
0.12,0.18,0.27191051016860956,200000,"Bool[0, 0]"
0.035,0.86,0.2512363419245286,200000,"Bool[0, 0]"
0.2125,0.94,0.3008763072733682,200000,"Bool[0, 0]"
0.0375,0.36,0.2932555263128639,200000,"Bool[0, 0]"
0.1575,1.46,0.3229812447537682,200000,"Bool[0, 0]"
0.1625,1.06,0.26463964004877094,200000,"Bool[0, 0]"
0.09,0.22,0.24280797232489543,200000,"Bool[0, 0]"
0.13,0.9,0.3110766046995167,200000,"Bool[0, 0]"
0.0525,1.36,0.24436594216592142,200000,"Bool[0, 0]"
0.02,0.96,0.2608383544147292,200000,"Bool[0, 0]"
0.1975,1.4,0.32049443658349297,200000,"Bool[0, 0]"
0.1325,0.62,0.275010749180581,200000,"Bool[0, 0]"
0.1375,1.12,0.2691754870315145,200000,"Bool[0, 0]"
0.04,0.46,0.25672885568202164,200000,"Bool[0, 0]"
0.22,1.2,0.2717897998625708,200000,"Bool[0, 0]"
0.06,0.14,0.3064055149643984,200000,"Bool[0, 0]"
0.21,1.74,0.26341534870460187,200000,"Bool[0, 0]"
0.25,1.1,0.26338489382396396,200000,"Bool[0, 0]"
0.2175,1.4,0.2869811793277697,200000,"Bool[0, 0]"
0.165,1.44,0.23215840730585563,200000,"Bool[0, 0]"
0.0725,0.24,0.2748093250742322,200000,"Bool[0, 0]"
0.115,1.48,0.27506323909374336,200000,"Bool[0, 0]"
0.0225,1.22,0.23760542382516756,200000,"Bool[0, 0]"
0.1575,1.2,0.2358140915142636,200000,"Bool[0, 0]"
0.2275,1.94,0.2826611249879749,200000,"Bool[0, 0]"
0.12,1.9,0.27724225917798606,200000,"Bool[0, 0]"
0.0125,1.58,0.2734694220100829,200000,"Bool[0, 0]"
0.215,1.36,0.27257837388701833,200000,"Bool[0, 0]"
0.005,0.42,0.25718211937218016,200000,"Bool[0, 0]"
0.115,1.42,0.2583211633172534,200000,"Bool[0, 0]"
0.03,1.94,0.3039013547241514,200000,"Bool[0, 0]"
0.1475,0.58,0.2946886309339969,200000,"Bool[0, 0]"
0.105,1.96,0.3138861092237984,200000,"Bool[0, 0]"
0.2,1.38,0.32904138230820873,200000,"Bool[0, 0]"
0.005,1.6,0.27531347207606494,200000,"Bool[0, 0]"
0.09,0.66,0.24753099127502579,200000,"Bool[0, 0]"
0.1575,1.34,0.25218253437383353,200000,"Bool[0, 0]"
0.05,0.48,0.28011711167288533,200000,"Bool[0, 0]"
0.02,0.22,0.2396679045758639,200000,"Bool[0, 0]"
0.175,1.3,0.26992835464868004,200000,"Bool[0, 0]"
0.1375,1.96,0.3223206759788011,200000,"Bool[0, 0]"
0.1675,1.18,0.30505504820388996,200000,"Bool[0, 0]"
0.0775,0.52,0.29646756751388875,200000,"Bool[0, 0]"
0.0875,1.78,0.2454467674336412,200000,"Bool[0, 0]"
0.0925,0.26,0.283860488803209,200000,"Bool[0, 0]"
0.245,1.86,0.21299118458339314,200000,"Bool[0, 0]"
0.115,0.92,0.27252748179276753,200000,"Bool[0, 0]"
0.1375,0.46,0.22310089757106855,200000,"Bool[0, 0]"
0.16,1.82,0.3272828345006665,200000,"Bool[0, 0]"
0.185,0.18,0.29215702973287977,200000,"Bool[0, 0]"
0.02,1.18,0.25498446010542286,200000,"Bool[0, 0]"
0.0325,0.52,0.2586672111745776,200000,"Bool[0, 0]"
0.095,0.46,0.27971781494569947,200000,"Bool[0, 0]"
0.1025,1.22,0.2763831316652391,200000,"Bool[0, 0]"
0.1025,1.5,0.2545740492788131,200000,"Bool[0, 0]"
0.1475,1.56,0.2869025683530516,200000,"Bool[0, 0]"
0.2025,1.7,0.26121139262007254,200000,"Bool[0, 0]"
0.0025,0.44,0.2550662128351811,200000,"Bool[0, 0]"
0.0025,0.46,0.25094048054347856,200000,"Bool[0, 0]"
0.0575,1.2,0.26558297576681955,200000,"Bool[0, 0]"
0.0025,0.56,0.2718785181846469,200000,"Bool[0, 0]"
0.2025,0.72,0.2862443515643375,200000,"Bool[0, 0]"
0.19,1.78,0.30075110597584365,200000,"Bool[0, 0]"
0.075,1.88,0.3071587379235269,200000,"Bool[0, 0]"
0.0675,0.08,0.3016748004231269,200000,"Bool[0, 0]"
0.0025,1.14,0.25484882120512276,200000,"Bool[0, 0]"
0.0875,1.9,0.26461234386833765,200000,"Bool[0, 0]"
0.0225,1.18,0.2942963289592846,200000,"Bool[0, 0]"
0.0675,0.58,0.2654479995303821,200000,"Bool[0, 0]"
0.215,0.76,0.271841190952681,200000,"Bool[0, 0]"
0.11,1.82,0.2687380761600402,200000,"Bool[0, 0]"
0.0975,0.38,0.27302313605941153,200000,"Bool[0, 0]"
0.0225,0.58,0.25197246173125365,200000,"Bool[0, 0]"
0.175,1.68,0.3190910539128901,200000,"Bool[0, 0]"
0.095,0.56,0.27778923988901694,200000,"Bool[0, 0]"
0.1075,0.36,0.24460794265743005,200000,"Bool[0, 0]"
0.06,1.88,0.2877620603343557,200000,"Bool[0, 0]"
0.165,1.48,0.2938761303129117,200000,"Bool[0, 0]"
0.0825,0.84,0.25776886698850976,200000,"Bool[0, 0]"
0.0425,1.1,0.2929525453942803,200000,"Bool[0, 0]"
0.18,0.4,0.29090815708683515,200000,"Bool[0, 0]"
0.1125,0.7,0.2587588422413534,200000,"Bool[0, 0]"
0.19,1.22,0.25871571962123124,200000,"Bool[0, 0]"
0.065,0.92,0.28572620977166696,200000,"Bool[0, 0]"
0.175,0.02,0.3111366796563919,200000,"Bool[0, 0]"
0.1325,0.32,0.24282265348581628,200000,"Bool[0, 0]"
0.085,0.02,0.2509155435401484,200000,"Bool[0, 0]"
0.0175,1.98,0.2903879882976404,200000,"Bool[0, 0]"
0.14,1.06,0.31797413271705965,200000,"Bool[0, 0]"
0.1675,1.3,0.2668637586879073,200000,"Bool[0, 0]"
0.095,1.94,0.3105146286390586,200000,"Bool[0, 0]"
0.1625,0.6,0.24305699235716255,200000,"Bool[0, 0]"
0.115,0.64,0.3099813543145937,200000,"Bool[0, 0]"
0.225,1.06,0.28053123876202646,200000,"Bool[0, 0]"
0.12,0.5,0.2464683402375254,200000,"Bool[0, 0]"
0.21,1.28,0.25488178806934525,200000,"Bool[0, 0]"
0.235,1.1,0.27246148638002365,200000,"Bool[0, 0]"
0.105,0.7,0.2834022211388882,200000,"Bool[0, 0]"
0.22,1.02,0.28522756253114456,200000,"Bool[0, 0]"
0.0425,0.92,0.22874242337475426,200000,"Bool[0, 0]"
0.035,1.86,0.24373781244738624,200000,"Bool[0, 0]"
0.1925,1.88,0.3171902729036457,200000,"Bool[0, 0]"
0.085,1.22,0.30100372814417947,200000,"Bool[0, 0]"
0.1175,0.04,0.2741806121565491,200000,"Bool[0, 0]"
0.1325,1.28,0.29513905660614653,200000,"Bool[0, 0]"
0.245,0.82,0.2474940922736144,200000,"Bool[0, 0]"
0.135,0.14,0.24101442371530385,200000,"Bool[0, 0]"
0.19,0.24,0.2491417770431561,200000,"Bool[0, 0]"
0.1675,1.32,0.23181483233632863,200000,"Bool[0, 0]"
0.095,0.06,0.2596600476296542,200000,"Bool[0, 0]"
0.175,0.96,0.25975798601777805,200000,"Bool[0, 0]"
0.23,0.64,0.2379759193075054,200000,"Bool[0, 0]"
0.055,0.56,0.28481810681332453,200000,"Bool[0, 0]"
0.0825,0.3,0.27087900713147284,200000,"Bool[0, 0]"
0.0275,0.78,0.2918146044632788,200000,"Bool[0, 0]"
0.095,1.62,0.3112811705058012,200000,"Bool[0, 0]"
0.09,1.68,0.26262181867419643,200000,"Bool[0, 0]"
0.0225,0.62,0.2837004543453435,200000,"Bool[0, 0]"
0.0975,0.02,0.24641447380205464,200000,"Bool[0, 0]"
0.165,1.18,0.31362348782666716,200000,"Bool[0, 0]"
0.0325,0.96,0.26747040215467704,200000,"Bool[0, 0]"
0.01,1.4,0.26113746174937313,200000,"Bool[0, 0]"
0.25,0.34,0.2445482885728132,200000,"Bool[0, 0]"
0.0075,0.5,0.2544536435906839,200000,"Bool[0, 0]"
0.175,1.34,0.24672949619160958,200000,"Bool[0, 0]"
0.225,1.08,0.2438325028061577,200000,"Bool[0, 0]"
0.025,1.12,0.2459243236592525,200000,"Bool[0, 0]"
0.01,1.84,0.23799566696751936,200000,"Bool[0, 0]"
0.24,0.06,0.2910334803551065,200000,"Bool[0, 0]"
0.2225,0.82,0.2861707049201391,200000,"Bool[0, 0]"
0.05,0.84,0.28344436649020227,200000,"Bool[0, 0]"
0.17,1.86,0.2757522655768606,200000,"Bool[0, 0]"
0.215,0.48,0.3111366796563919,200000,"Bool[0, 0]"
0.0275,1.92,0.28082490227131307,200000,"Bool[0, 0]"
0.03,0.56,0.2847530590625196,200000,"Bool[0, 0]"
0.0675,0.74,0.273281753595336,200000,"Bool[0, 0]"
0.0175,0.96,0.23241870423045322,200000,"Bool[0, 0]"
0.2325,1.64,0.3107952211995678,200000,"Bool[0, 0]"
0.105,0.86,0.2877054907886185,200000,"Bool[0, 0]"
0.105,0.46,0.24101588092211015,200000,"Bool[0, 0]"
0.165,1.02,0.2624375721488233,200000,"Bool[0, 0]"
0.1825,0.68,0.24933396337241026,200000,"Bool[0, 0]"
0.19,0.14,0.2724963849166553,200000,"Bool[0, 0]"
0.25,1.92,0.26168635261651996,200000,"Bool[0, 0]"
0.0375,0.74,0.28481810681332453,200000,"Bool[0, 0]"
0.1825,1.16,0.2329313498092998,200000,"Bool[0, 0]"
0.09,0.24,0.29797713958934635,200000,"Bool[0, 0]"
0.2025,1.32,0.2905010122184578,200000,"Bool[0, 0]"
0.0875,1.86,0.2944918759728302,200000,"Bool[0, 0]"
0.0825,1.8,0.28123534070326855,200000,"Bool[0, 0]"
0.0775,0.26,0.23864700966816854,200000,"Bool[0, 0]"
0.0725,0.96,0.2851795554199723,200000,"Bool[0, 0]"
